value	quote_count	file_key	quote_keys
*	9	NO_FILE_TOTAL	
अद्भुतः	23	adbhutaH	
करुणः	41	karuNaH	
बीभत्सः	7	bIbhatsaH	
भयानकः	14	bhayAnakaH	
रौद्रः	16	raudraH	
विप्रलम्भ-शृङ्गारः	230	vipralambha-shRngAraH	
वीरः	51	vIraH	
शृङ्गारः	3141	shRngAraH	
हास्यम्	57	hAsyam	
