value	quote_count	file_key	quote_keys
*	19988	NO_FILE_TOTAL	
जल्हणः	1	jalhaNaH	
महा-सुभाषित-सङ्ग्रहः	10179	mahA-subhAShita-sangrahaH	
महाभाष्यम्	1	mahAbhAShyam	
वक्रोक्तिजीवितम्	1	vakroktijIvitam	
शालिकनाथः	1	shAlikanAthaH	
शृङ्गार-प्रकाशः	1	shRngAra-prakAshaH	
सुभाषितरत्नभाण्डागारः	9804	subhAShitaratnabhANDAgAraH	
